Gene Symbol,pLI,Residual.Variation.Intolerance.Score,Residual.Variation.Intolerance.Score.Percentile,pHI,pTS
MGST3,0.00715304129824559,-0.0972061904355301,46.2019344184949,0.36095,0.37004
MIA,0.00695373031106117,0.169169615482522,65.3338051427223,0.095,0.45534
MIA2,0.000208820494041296,1.13356164232907,92.2859164897382,0.19407,0.08112
MIA3,0.47138810555393,0.793580678354818,87.3437131398915,0.71619,0.45403
MIB1,1.00071804997675e-44,-1.42004950979763,4.10474168435952,0.36495,0.51059
MIB2,0.000158543294053226,-0.0331007632091069,50.5602736494456,0.2579,0.94499
MICAL1,2.54826851751808e-12,-0.782729853497121,12.6385940080208,0.19848,0.53871
MICAL2,0.132223746243123,0.549230812023341,81.2278839348903,0.44022,0.24118
MICAL3,0.999997947705208,0.409523754183136,76.5156876621845,0.96125,0.74979
MICALCL,5.41818008026451e-16,2.53563785129466,98.7084217975938,0.21553,0.02307
MICALL1,0.000381388681523539,-0.793601145607385,12.5737202170323,0.22353,0.36652
MICALL2,7.76189169980639e-17,1.39439263955574,94.6567586694975,0.30102,0.25574
MICU1,1.67853966108127e-10,-0.448125345248182,24.1920264213258,0.35123,0.74547
MIDN,0.0490626513742138,-1.26388395233504,5.26067468742628,0.49097,0.67461
MIEN1,0.773016772764501,0.0571185339035323,57.997169143666,0.25862,0.45407
MIER1,0.96629546639685,-0.0715203154713646,48.3486671384761,0.63465,0.82587
MIER2,0.977262862888772,-1.14819215271921,6.31634819532909,0.81894,0.54845
MIER3,0.999216429515142,-0.381986486991532,27.689313517339,0.92953,0.89759
MIF4GD,3.58018633061673e-05,-0.18357086092754,39.9504600141543,0.06748,0.18008
MIIP,1.96191775619765e-15,0.690789850006058,85.2382637414484,0.08351,0.11216
MINA,1.5762094096492e-05,7.61e-05,53.9808917197452,0.33619,0.17933
MINK1,0.999984021507432,-1.45689855594353,3.86293937249351,0.99554,0.99557
MINPP1,0.454406266536868,-0.626318433834255,17.032318943147,0.51396,0.21657
MIOS,0.00143566907100511,-0.953385901436669,9.20618070299599,0.81539,0.22686
MIOX,4.60477630861768e-12,-0.200157416488548,39.1129983486671,0.0455,0.10138
MIP,0.677914765017758,0.148941567522195,64.3194149563576,0.04755,0.66857
MIPEP,8.49063579888535e-07,0.624649617612736,83.5338523236612,0.51207,0.25114
MIPOL1,6.81655610731612e-06,-0.712684326387682,14.4963434772352,0.2246,0.14658
MIS12,0.020597647163852,-0.117432389280715,44.8926633640009,0.35785,0.38572
MIS18A,0.0517219632264389,-0.0953862162090365,46.485020051899,0.22515,0.12608
MIS18BP1,2.3000916264824e-05,1.74351898947797,96.6383581033263,0.63001,0.21472
MITD1,0.00170794026951473,-0.0953862162090365,46.485020051899,0.20059,0.14132
MITF,0.997810643539312,-0.556537043351292,19.7275300778485,0.98228,0.54778
MKI67,4.17035383841505e-16,7.63385695232667,99.9115357395612,0.61472,0.14574
MKI67IP,0.000174106402560633,-0.315847836024872,31.687898089172,0.39578,0.19418
MKKS,4.23711359687125e-09,0.35463271418372,74.5812691672564,0.44253,0.1021
MKL1,0.54032417291881,-0.525400547457283,20.9129511677282,0.91754,0.5829
MKL2,0.999938115504898,-1.54872493197674,3.27317763623496,0.98931,0.42832
MKLN1,0.999577504819181,-0.427900189387204,25.1474404340646,0.97652,0.91162
MKNK1,0.000222399042685413,0.328949043699385,73.4135409294645,0.34951,0.66441
MKNK2,9.33657569741937e-06,-0.576764155275443,18.7839112998349,0.42413,0.93718
MKRN1,0.97942365116225,0.0405295408939063,57.1538098608162,0.97283,0.73296
MKRN2,0.407628906147087,-0.670411825407845,15.6168907761264,0.46832,0.51129
MKRN3,0.0235775059313367,-1.1315901090233,6.48148148148148,0.12834,0.12529
MKS1,3.9743813098665e-09,-0.0440158785972104,50.4482189195565,0.32078,0.66852
MKX,0.882320086401519,0.66146803720145,84.4420853974994,0.66302,0.20358
MLANA,1.07616714222612e-08,-0.22948377130373,36.8601085161595,0.11821,0.03002
MLC1,5.02796269549306e-05,-0.00174323818936806,53.8511441377683,0.08615,0.1942
MLEC,0.470920638317783,-0.141298761971039,42.8756782259967,0.84837,0.97037
MLF1,1.28387834312483e-06,0.527368849079974,80.7324840764331,0.1971,0.25452
MLF1IP,0.000144351589110452,0.48691104860484,79.4644963434772,0.4985,0.27242
MLF2,0.921484672213679,-0.361761278776434,28.6329322953527,0.83034,0.94216
MLH1,0.739578311354265,0.512596354576334,80.2960603916018,0.7922,0.80761
MLH3,0.000425002178066797,1.86114150731317,97.1632460485964,0.50211,0.30417
MLIP,1.01588135455232e-11,0.244401821667632,69.5093182354329,0.33744,0.07269
MLKL,7.47865621818672e-14,0.957177418689286,90.1450813871196,0.16317,0.07948
MLLT1,0.991457207548845,-0.622676945579702,17.3095069591885,0.94852,0.98214
MLLT10,0.999583699307582,-1.28230330089688,5.1309271054494,0.99572,0.84828
MLLT11,0.473311552387312,0.035072053907763,56.2514744043406,0.17469,0.37618
MLLT3,0.99559104959863,-0.35994025061284,28.9337107808445,0.99021,0.94122
MLLT4,0.999998021628688,-2.35762207425,1.138240150979,0.99489,0.75414
MLLT6,0.998762157265753,-0.0201505515802809,52.2528898325077,0.97664,0.97921
MLPH,0.00125354964830075,0.494191823655145,79.623732012267,0.51558,0.23212
MLST8,0.629654086289634,-0.448125345248182,24.1920264213258,0.2909,0.96142
MLX,0.469292431570312,-0.00720137179372763,53.1906109931588,0.26956,0.66451
MLXIPL,0.676823094036297,0.602602981748289,82.8733191790517,0.38934,0.5144
MMAA,0.00318180827221776,-0.690637457676488,15.1214909176693,0.18711,0.20484
MMAB,0.00387716022324201,0.328949043699385,73.4135409294645,0.21754,0.26789
MMACHC,5.25633027461793e-14,-0.134019284192217,43.9077612644492,0.06914,0.15307
MMADHC,0.02077684339759,0.483275131218283,79.2521821184242,0.38598,0.12627
MMD,0.0136446548070045,-0.141298761971039,42.8756782259967,0.63115,0.39804
MMD2,0.00091686259327882,-0.626318433834255,17.032318943147,0.0682,0.07875
MME,2.19309064304115e-08,-0.685180375932781,15.3220099079972,0.42238,0.21918
MMEL1,8.87673673427084e-13,-0.657684921671806,16.0945977824959,0.08168,0.2142
MMP1,2.48971498237184e-15,0.733063565878964,86.2703467799009,0.06395,0.03305
MMP10,1.98053112611486e-13,1.13538281009809,92.3036093418259,0.04344,0.01646
MMP11,6.59354935689745e-05,-0.156065313821044,42.1620665251238,0.27114,0.51389
MMP13,2.16777707829054e-05,-0.955204708081776,9.17079499882048,0.0552,0.03294
MMP14,0.987123657228178,0.0459874797267568,57.4781788157584,0.97962,0.98522
MMP15,0.651305092372326,-0.661316158663292,16.0238263741448,0.30969,0.49134
MMP16,0.916974083764173,-0.381986486991532,27.689313517339,0.91419,0.67089
MMP17,1.14744032526495e-06,-0.325161625883494,30.9212078320359,0.18211,0.19584
MMP19,1.45383844369831e-13,-0.130380821495181,44.0316112290635,0.15045,0.27735
MMP2,0.791258492355506,-0.0642426132270674,48.8440669969332,0.98956,0.72179
MMP20,1.62632042148573e-08,1.42384195795268,94.9693323897146,0.05807,0.03489
MMP21,3.21016423544875e-07,-0.201976963562696,38.9832507666903,0.17767,0.12876
MMP24,0.0287623289506785,-0.622676945579702,17.3095069591885,0.62411,0.79824
MMP26,0.0221718840532987,0.373041937881671,75.2948808681293,0.07187,0.05387
MMP27,2.34681280025563e-10,1.1794796543877,92.7931115829205,0.0481,0.06593
MMP28,0.000139259587966798,0.213262760301823,67.7164425572069,0.12073,0.13192
MMP3,3.50440404382942e-08,-0.664951379330876,15.9117716442557,0.11428,0.01897
MMP7,1.6572045692897e-09,0.330767508463081,73.5373908940788,0.0602,0.04433
MMP8,1.17621282658989e-19,1.57637344763903,95.7537154989384,0.01776,0.02405
MMP9,2.78769685742866e-08,0.668743049009556,84.6838877093654,0.08321,0.20421
MMRN1,9.35082142599867e-17,0.347157132083642,73.7968860580326,0.235,0.04444
MMRN2,2.4897545819111e-10,-0.505170032121659,21.7975937721161,0.48974,0.30778
MMS19,0.831821999461453,-0.0146926752865431,52.3531493276716,0.75718,0.94591
MMS22L,0.671142491080048,0.319642692178482,72.8296768105685,0.59201,0.49102
MNAT1,3.96573933428392e-12,-0.139478552603161,43.2944090587403,0.49715,0.50681
MND1,1.27812915374527e-05,-0.251530011710464,35.4210898796886,0.28144,0.21919
MNDA,7.23077353015599e-11,0.198490370557269,67.3036093418259,0.04486,0.02424
MNS1,5.52556154828089e-14,0.132352165183905,63.4878509082331,0.14286,0.11641
MNT,0.96048045983846,-0.756778258577189,13.446567586695,0.92592,0.92514
MOAP1,0.00140363613553352,0.639420866278252,83.8995046001415,0.14332,0.2194
MOB1A,0.853010254514718,-0.00902080435145549,52.8544468034914,0.50421,0.72355
MOB1B,0.00797371498062726,-0.207437528858246,38.2814343005426,0.3613,0.50486
MOB2,0.641498728519639,-0.44994653437694,24.003302665723,0.19039,0.45026
MOB3A,0.002927403350296,-0.246069118713615,36.069827789573,0.09621,0.22436
MOB3B,0.0303777770401778,0.0148448910014312,54.9481009672092,0.41203,0.22099
MOB3C,0.0340049542449835,0.749657563952377,86.5652276480302,0.19074,0.4876
MOB4,0.777832909994367,-0.00902080435145549,52.8544468034914,0.85739,0.92837
MOBP,0.592010032536213,0.035072053907763,56.2514744043406,0.26449,0.40058
MOCOS,6.10346244046287e-07,1.71963347133164,96.4909176692616,0.36424,0.14056
MOCS1,0.000969834096250532,0.112125503199394,62.0960132106629,0.3108,0.0954
MOCS2,0.0404518496138402,0.527368849079974,80.7324840764331,0.10779,0.10941
MOGAT1,2.12658352177613e-06,0.775339069057781,87.137296532201,0.07425,0.02683
MOGAT2,0.218649112879292,0.975585910477025,90.3750884642604,0.1208,0.17746
MOGAT3,2.40335585035369e-10,0.218717574883929,68.2708185892899,0.01815,0.0956
MOGS,3.25166586108679e-09,1.13356164232907,92.2859164897382,0.31837,0.63084
MOK,5.96438032193124e-17,1.02332077230049,91.0474168435952,0.26624,0.06738
MON1A,0.00636811048934964,-0.578583622949027,18.7190375088464,0.24887,0.4911
MON1B,0.229740475197793,-0.907472583201018,10.0731304552961,0.55828,0.46001
MON2,0.982708262602224,-0.834069467149205,11.4944562396792,0.98203,0.94235
MORC1,0.000240876467310313,0.494191823655145,79.623732012267,0.18813,0.1235
MORC2,0.999967480342235,-1.68466214653331,2.63033734371314,0.97975,0.92217
MORC3,0.999874192317744,-0.710864321080378,14.5730125029488,0.99239,0.91423
MORF4L1,0.802941002940311,-0.0512938298907532,49.758197688134,0.94368,0.72683
MORN1,7.87931445985798e-07,-0.084469559581159,47.1514508138712,0.18624,0.2856
MORN3,1.82555353991208e-06,-0.115612493481457,45.1285680585044,0.06077,0.19288
MORN4,0.182745760595456,-0.0972061904355301,46.2019344184949,0.36901,0.54073
MORN5,0.00166333543671728,0.238945317445982,69.208539749941,0.03738,0.06593
MOS,0.149307838238506,0.0166641735741743,55.2193913658882,0.1111,0.0791
MOSPD3,0.00160694416950915,0.0828027428069584,60.0908233073838,0.08986,0.71388
MOV10,0.998090427630705,-1.68284869879204,2.65392781316348,0.9308,0.96428
MOV10L1,5.748157114955e-10,-0.694532205436661,14.8384052842652,0.20543,0.3048
MOXD1,8.99118348991882e-11,-0.799052815950315,12.4557678697806,0.18674,0.18124
MPDU1,0.144211427826061,0.439181676015032,77.6952111347016,0.1951,0.79484
MPEG1,3.45678304248647e-12,0.161677042817357,64.9622552488795,0.09591,0.17533
MPG,4.23694995903237e-09,-0.844966978527435,11.1759849020996,0.13343,0.15576
MPHOSPH10,0.585921552769244,1.86668643014449,97.1986317527719,0.76639,0.82436
MPHOSPH6,0.00120843421582984,0.459411326240879,78.2849728709601,0.32947,0.02776
MPHOSPH8,0.930242309438753,-0.242430444964251,36.2290634583628,0.55854,0.36538
MPHOSPH9,0.000759987146945632,-0.214928658330853,37.7388535031847,0.52197,0.43868
MPI,0.000142827839143154,-0.157884860709986,42.0559094125973,0.20382,0.51985
MPL,1.43928006099179e-06,-0.530852121237148,20.8244869072895,0.11348,0.45743
MPND,0.0157249668320667,0.174625236643757,65.964850200519,0.32118,0.49916
MPO,1.74837167117931e-09,-0.148789446255201,42.2977117244633,0.07659,0.32335
MPP2,0.00258050734391977,-1.02134845277163,7.99716914366596,0.32083,0.68642
MPP3,1.99785500256477e-05,-0.376526806615514,28.1080443500826,0.50697,0.82928
MPP4,5.87636433014139e-09,-0.464712395317715,23.5727765982543,0.15314,0.11978
MPP5,0.660477587444664,0.466683680708531,78.7390894078792,0.88519,0.64556
MPP6,0.930676770761374,-0.0935664077426586,46.7386175984902,0.9128,0.96466
MPP7,8.57971709426373e-07,-0.821100135061515,11.8836989856098,0.61291,0.30257
MPPE1,8.3419136485111e-06,0.398725313686877,76.3564519933947,0.40411,0.20378
MPPED1,0.283449525180926,-0.582225230800034,18.4418494928049,0.20752,0.65174
MPPED2,0.970565201803493,-0.22948377130373,36.8601085161595,0.91132,0.43672
MPRIP,0.870658011638398,-1.30254154066025,4.93040811512149,0.98832,0.97729
MPV17,1.10286841801097e-08,-0.273576252810267,33.9702760084926,0.12255,0.1591
MPV17L2,1.67296107198305e-07,0.0368911799368499,56.6407171502713,0.06612,0.1618
MPZ,0.691715780756532,-0.207437528858246,38.2814343005426,0.4856,0.9865
MPZL1,0.327816834049089,-0.317668748016334,31.4578910120311,0.55828,0.26599
MPZL2,1.21919862877634e-11,-0.0494742139358113,50.0117952347252,0.16088,0.14634
MPZL3,6.52170419480443e-09,0.505321955950706,80.0070771408351,0.11238,0.25269
MR1,5.61258291225197e-09,0.48509272434888,79.3760320830385,0.16317,0.12286
MRAP,0.0106384158711261,0.373041937881671,75.2948808681293,0.16629,0.06612
MRAP2,0.00034873923097844,-0.22948377130373,36.8601085161595,0.16697,0.16448
MRAS,0.859946833275581,-0.141298761971039,42.8756782259967,0.92349,0.82397
MRC2,0.985888157648222,-1.16300511306211,6.08634111818825,0.99208,0.98432
MRE11A,0.00115883260457516,0.0441681026708396,57.4074074074074,0.61954,0.54731
MREG,5.96360913088242e-06,0.170987911949958,65.5579146025006,0.28957,0.25768
MRFAP1,0.177064470221167,-0.207437528858246,38.2814343005426,0.72928,0.10527
MRFAP1L1,0.008908008002048,0.125076651719356,62.7388535031847,0.30984,0.05992
MRGPRD,0.000404522656857286,0.663285274059718,84.5541401273885,0.0289,0.04253
MRGPRE,4.75586456400976e-05,0.174625236643757,65.964850200519,0.04844,0.06811
MRGPRF,0.370675550581141,-0.203796825746796,38.8181174805379,0.22095,0.2393
MRGPRX2,0.00249061218606174,1.75097065156064,96.6737438075018,0.11776,0.05478
MRI1,0.000533201017712655,0.508957609919043,80.2016985138004,0.30627,0.77876
MRM1,5.92768053664856e-05,0.218717574883929,68.2708185892899,0.15822,0.26008
MRO,0.000178042221372106,0.284856335676923,71.4083510261854,0.10829,0.06434
MRP63,0.149929909009704,0.325313576744552,73.1127624439726,0.15401,0.20463
MRPL1,3.2125698010729e-05,0.284856335676923,71.4083510261854,0.51079,0.19424
MRPL11,2.04235979758032e-05,-0.0512938298907532,49.758197688134,0.0665,0.34883
MRPL12,0.0501971389457513,0.0387103394845901,56.9238027836754,0.41259,0.6807
MRPL13,7.01924287122997e-07,0.0607565283182389,58.5279547062987,0.42569,0.17786
MRPL14,0.0369989874032739,-0.141298761971039,42.8756782259967,0.27161,0.43764
MRPL15,1.33578833013651e-05,0.284856335676923,71.4083510261854,0.50907,0.1962
MRPL16,0.00310865625311475,0.595326758222017,82.6610049539986,0.23406,0.35012
MRPL17,0.464121315693857,0.0809838471560697,59.760556735079,0.27448,0.16469
MRPL18,0.000794102804498299,0.325313576744552,73.1127624439726,0.31289,0.21168
MRPL19,0.00131859090035099,-0.293801652352006,32.9381929700401,0.31019,0.24173
MRPL2,0.00159372149990342,-0.560178693155224,19.308799245105,0.20367,0.4134
MRPL20,0.000171803357075406,0.125076651719356,62.7388535031847,0.1028,0.14046
MRPL21,5.45959674014109e-08,0.949904334686331,90.0094361877801,0.20754,0.25989
MRPL22,3.44167883429456e-07,-0.137658575419519,43.5715970747818,0.45383,0.24433
MRPL23,1.45650190962038e-06,1.10605959465261,91.9851380042463,0.13041,0.13988
MRPL24,0.00149122661138067,0.503505267157728,79.8891247935834,0.16673,0.7411
MRPL27,0.385344633134836,-0.0935664077426586,46.7386175984902,0.40219,0.35525
MRPL28,2.41661968324225e-08,1.01968210138019,90.9766454352442,0.07504,0.2133
MRPL3,2.80524857561429e-08,-0.0917467566846805,46.9155461193678,0.47305,0.10218
MRPL30,0.543252452898348,0.503505267157728,79.8891247935834,0.0861,0.15087
MRPL32,0.00129078014499608,0.283038099290288,71.2668082094834,0.37712,0.18706
MRPL33,0.749164756585824,-0.00902080435145549,52.8544468034914,0.45592,0.33313
MRPL35,0.0209370095571054,0.371224249137463,75.1238499646143,0.19706,0.17446
MRPL36,0.254818113331356,-0.0733400306563215,48.1186600613352,0.13746,0.11713
MRPL37,0.000268371179907098,0.0203027730121405,55.6086341118188,0.24665,0.44555
MRPL38,4.08583632282511e-06,0.0221221065664009,55.691200754895,0.16632,0.37771
MRPL39,0.000718691512555642,0.222355725237005,68.4418494928049,0.61339,0.13272
MRPL4,1.13185886619774e-07,0.198490370557269,67.3036093418259,0.16671,0.27349
MRPL40,0.0200816914982677,0.0828027428069584,60.0908233073838,0.13718,0.12604
MRPL41,0.213388424979656,0.0368911799368499,56.6407171502713,0.19513,0.31807
MRPL42,0.0278815666313714,-0.251530011710464,35.4210898796886,0.60696,0.22198
MRPL43,0.000110895960635175,-0.0494742139358113,50.0117952347252,0.16885,0.5116
MRPL44,9.27743859396845e-06,-0.269935140210468,34.5954234489266,0.41664,0.13147
MRPL46,8.03007555320251e-07,0.66146803720145,84.4420853974994,0.31079,0.12341
MRPL47,0.000142436318907292,0.437364460472149,77.5654635527247,0.37352,0.27246
MRPL48,0.138891984829277,0.0148448910014312,54.9481009672092,0.31717,0.33131
MRPL49,0.0423029188906129,-0.00720137179372763,53.1906109931588,0.09785,0.55853
MRPL50,0.00031841038474517,0.104848985682604,61.4944562396792,0.24547,0.05727
MRPL51,0.0667471984789823,0.147123112334949,64.1129983486671,0.22765,0.16613
MRPL52,0.000108205112146637,0.569646742967092,81.8884170794999,0.11707,0.20424
MRPL53,0.222249430173565,0.747842143325982,86.4767633875914,0.05431,0.46484
MRPL54,0.0856958675435356,-0.0953862162090365,46.485020051899,0.23094,0.2654
MRPL55,0.000411107916634712,0.283038099290288,71.2668082094834,0.07924,0.41451
MRPL9,0.0513078499662132,1.01604964376103,90.864590705355,0.17823,0.57839
MRPS10,0.0282121460745838,-0.0274281004042269,51.6572304788865,0.29722,0.27373
MRPS11,0.000434481626027353,-0.0935664077426586,46.7386175984902,0.15608,0.08237
MRPS12,0.0104262673685507,-0.139478552603161,43.2944090587403,0.05682,0.21794
MRPS14,0.00165874458756506,-0.22948377130373,36.8601085161595,0.10085,0.07943
MRPS15,0.000342016118820908,-0.0935664077426586,46.7386175984902,0.24763,0.32512
MRPS16,0.0827659032788113,0.193034295692284,66.8200047180939,0.08985,0.04008
MRPS17,0.74281378474708,0.23712719204854,68.9844302901628,0.17766,0.13819
MRPS18A,0.00112610816941113,-0.161524708908173,41.6430761972163,0.11757,0.2545
MRPS18C,0.00897318619515012,0.169169615482522,65.3338051427223,0.30118,0.28421
MRPS2,0.0372234054354855,0.597144447476166,82.7435715970748,0.12028,0.32606
MRPS21,0.353450051428985,0.924227736318883,89.6142958244869,0.1769,0.2691
MRPS22,6.39409151183266e-05,0.439181676015032,77.6952111347016,0.2139,0.51196
MRPS23,0.0494860578184962,-0.317668748016334,31.4578910120311,0.26218,0.20169
MRPS24,0.0016576685245083,0.569646742967092,81.8884170794999,0.31028,0.32475
MRPS25,0.545528804168266,0.125076651719356,62.7388535031847,0.29125,0.25327
MRPS27,0.0285866865587268,0.48509272434888,79.3760320830385,0.45401,0.31241
MRPS28,0.000355479735890669,0.903992902369651,89.3901863647087,0.37766,0.1222
MRPS30,5.58147796749342e-05,0.753291802722974,86.7126680820948,0.54696,0.04457
MRPS33,0.00339571782411825,0.147123112334949,64.1129983486671,0.1837,0.09143
MRPS35,0.0409282753572301,-0.179930906964935,40.3573956121727,0.42564,0.18221
MRPS36,0.746558796887922,-0.00902080435145549,52.8544468034914,0.36683,0.28577
MRPS5,0.0063387043052427,-0.244249595247492,36.170087284737,0.36986,0.38708
MRPS6,0.136243672723326,0.058937497744424,58.2625619249823,0.20166,0.08476
MRPS7,0.00249161801672261,0.727610050340834,86.0816230242982,0.16656,0.28932
MRPS9,3.35947244572882e-06,0.396906588514693,76.309271054494,0.55722,0.29047
MRRF,3.57943059722468e-05,0.194852701846611,67.032318943147,0.34224,0.19226
MRS2,8.84583170646535e-05,0.310540264177481,72.6586459070536,0.47584,0.37893
MRTO4,0.869977920352301,-0.337894034534553,30.3727294173154,0.81183,0.84891
MRVI1,0.00184121524712682,2.0743019179333,97.8178815758434,0.67761,0.15138
MS4A1,0.0153881692917396,-0.317668748016334,31.4578910120311,0.05638,0.13833
MS4A10,1.79435429349408e-08,0.352813824246712,74.4928049068176,0.00727,0.02827
MS4A12,4.95569370765756e-05,0.216898990231651,68.1292757725879,0.00518,0.02312
MS4A13,0.0538658364526184,0.525552347770549,80.5791460250059,0.06064,0.07632
MS4A14,2.18827547869555e-16,1.73802366350908,96.6324604859637,0.03796,0.07356
MS4A15,0.0384681974305748,0.705562626500223,85.5272469922151,0.02606,0.06224
MS4A2,6.49875397938143e-05,0.905808022266731,89.4373673036093,0.02158,0.04581
MS4A3,4.21112895152531e-05,-0.139478552603161,43.2944090587403,0.01351,0.02951
MS4A4A,0.000743081971054817,0.238945317445982,69.208539749941,0.07738,0.09116
MS4A5,0.00920453847809139,0.837848570761817,88.2283557442793,0.0466,0.13394
MS4A6A,1.49231954313632e-09,0.483275131218283,79.2521821184242,0.07896,0.08433
MS4A6E,0.72055108088883,0.437364460472149,77.5654635527247,0.03272,0.04376
MS4A7,9.27325316417502e-06,1.0380983151707,91.206652512385,0.05389,0.1039
MSANTD2,0.70997170666646,-0.44994653437694,24.003302665723,0.90663,0.87447
MSANTD4,0.00546195429080008,-0.339715007586223,30.066053314461,0.45593,0.35526
MSC,0.673682720909904,0.191216163894121,66.5723047888653,0.20175,0.10203
MSGN1,0.191097329641165,0.170987911949958,65.5579146025006,0.09985,0.06473
MSH2,0.867725630709854,-2.03390723473347,1.68082094833687,0.87136,0.30502
MSH3,4.56585570518733e-23,-0.0790129056180183,47.2576079263977,0.41545,0.28459
MSH4,3.6994716527544e-15,0.202129236731064,67.4274593064402,0.36524,0.26831
MSI1,0.997146450593471,-0.161524708908173,41.6430761972163,0.96135,0.95942
MSI2,0.963858041525188,0.12689525967705,63.0042462845011,0.98846,0.96281
MSL1,0.984496890643832,-0.0512938298907532,49.758197688134,0.86822,0.94145
MSL2,0.889663741822694,-0.534490514589259,20.7006369426752,0.93681,0.97454
MSLN,2.47687992428564e-15,0.727438057983532,85.9872611464968,0.05001,0.35155
MSMB,0.0987031872923106,0.0130256087334302,54.6296296296296,0.07638,0.10118
MSMO1,0.137137230699618,0.703746784284914,85.4210898796886,0.72541,0.67284
MSMP,0.443121280696342,0.369407108798126,74.9528190610993,0.1023,0.26439
MSR1,8.20826841073278e-16,0.0018954642787555,54.0339702760085,0.07343,0.01028
MSRA,1.69976100303061e-06,-0.957024975778408,9.08822835574428,0.06156,0.02503
MSRB1,0.00310471105797646,0.058937497744424,58.2625619249823,0.11039,0.32362
MSRB2,0.00424761100040581,0.659651797200672,84.3536211370606,0.23448,0.29277
MSRB3,0.00702679578516966,-0.44994653437694,24.003302665723,0.36986,0.13001
MSS51,4.16498200099113e-05,0.468503534946177,78.7980655815051,0.13511,0.42364
MST1R,1.6934911102813e-20,-1.77692782968348,2.28827553668318,0.18585,0.26412
MSTN,0.812914735546533,0.663285274059718,84.5541401273885,0.53616,0.30716
MT1A,0.0077761859390121,0.567831481849826,81.7822599669733,0.05231,0.05851
MT1B,0.248269442186515,0.413500896465616,76.6749233309743,0.02172,0.02221
MT1E,0.659212996447356,0.435547892985325,77.4534088228356,0.12132,0.06859
MT1F,0.0538496988016702,0.613741468341561,83.067940552017,0.07088,0.22355
MT1G,0.00811948407601034,0.0571185339035323,57.997169143666,0.08841,0.04862
MT1H,0.0548412149416522,1.12448167848492,92.1207832035858,0.05454,0.04942
MT1X,0.0496111915968201,0.235309407437738,68.7190375088464,0.09704,0.53592
MT2A,0.0538691874978182,0.123258210139749,62.3849964614296,0.09862,0.26282
MT3,0.254133469605707,0.323496557906976,72.9358339230951,0.16981,0.50874
MT4,0.0079945846958122,0.657836545754767,84.2710544939844,0.08455,0.09569
MTA1,0.999747857218867,-1.06181036054731,7.51946213729653,0.98363,0.99735
MTA2,0.978013018375655,-1.02316836827334,7.94409058740269,0.92535,0.98428
MTA3,0.855163471897877,-0.602450568305549,17.9110639301722,0.82729,0.4048
MTAP,0.000179316285483304,-0.381986486991532,27.689313517339,0.30656,0.13852
MTBP,1.71020418457244e-07,0.826715240922076,88.0927105449398,0.30106,0.34845
MTCH1,0.964878856015847,-0.185391281642191,39.6791696154753,0.84328,0.9539
MTCH2,0.166788403447163,0.637604436310662,83.7756546355272,0.53503,0.89576
MTDH,0.721809341419168,-0.424258537696004,25.5602736494456,0.90098,0.4855
MTERF,9.3827857727949e-07,0.396906588514693,76.309271054494,0.06933,0.04208
MTERFD1,8.34343761139148e-06,0.553050904773325,81.5463552724699,0.41983,0.15928
MTERFD2,0.00488812041925451,0.240763791958702,69.3677754187308,0.17311,0.23291
MTERFD3,2.51773404015545e-06,0.639420866278252,83.8995046001415,0.17945,0.07521
MTF1,0.991394717050406,7.61e-05,53.9808917197452,0.95891,0.93283
MTF2,0.994599740764267,-0.55835743665548,19.5447039396084,0.97401,0.96631
MTFMT,0.000216329665423534,0.705562626500223,85.5272469922151,0.30482,0.19076
MTFP1,0.316869739233121,-0.139478552603161,43.2944090587403,0.2689,0.58609
MTFR1,2.18012894299362e-05,-0.271755480784169,34.3182354328851,0.34607,0.23822
MTG1,0.0626719606528276,-0.578583622949027,18.7190375088464,0.52161,0.34963
MTHFD1,0.605609113854515,0.380318343470823,75.6310450577967,0.7948,0.91006
MTHFD1L,0.0825195293160823,-0.350843407138486,29.5411653691908,0.3572,0.21924
MTHFD2,0.151202634179126,-0.22948377130373,36.8601085161595,0.34647,0.48304
MTHFD2L,0.000263184973008233,-0.35994025061284,28.9337107808445,0.16218,0.24463
MTHFR,2.45515809266206e-07,0.0937186827118645,60.7100731304553,0.19731,0.93565
MTHFS,0.0406510504988124,0.0368911799368499,56.6407171502713,0.1707,0.11421
MTHFSD,3.76450383104559e-09,1.30995285540454,94.0198159943383,0.1155,0.04777
MTIF2,9.07160853775263e-08,-0.885424753169599,10.4623732012267,0.47945,0.40683
MTIF3,0.0296353067663883,0.505321955950706,80.0070771408351,0.159,0.11107
MTL5,0.0332214023664625,0.551232943670275,81.4814814814815,0.11979,0.19365
MTMR10,0.0350497967234235,0.378498377806262,75.583864118896,0.48423,0.40617
MTMR11,7.32567938847539e-13,0.314179755622852,72.7530077848549,0.14405,0.46448
MTMR12,0.997884435033356,0.134171522030655,63.5704175513093,0.97927,0.67867
MTMR14,0.00293982096906861,-0.911109353183856,9.96107572540694,0.4401,0.76029
MTMR2,0.212768599766799,0.330767508463081,73.5373908940788,0.61912,0.59713
MTMR3,0.994951612157603,-0.902027742163482,10.1556970983723,0.98126,0.87181
MTMR4,0.997305474235374,-0.551080959076397,19.933946685539,0.97433,0.99336
MTMR6,3.01310181922185e-06,0.953537969361042,90.0861052134938,0.44985,0.38699
MTMR7,1.63743798338027e-09,-1.12614280811155,6.56404812455768,0.29188,0.14906
